Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal
1,2014-08-09,80,66,73.0, 0,57,63,0, 8,0453,1902, ,0,M,0.0,0.0,29.34,30.07,8.6,6,9.1,2014,72.0,0.13142857142857142,0.4000000000000057,0.0,0.14095238095238086,0.13914285714285718
2,2014-08-09,80,68,74.0,M,59,65,0, 9,-,-, ,M,M,M,0.0,29.39,30.04,9.7,6,10.5,2014,73.71428571428571,0.18857142857142856,2.114285714285714,0.0,0.11119047619047617,0.20199999999999999
1,2014-08-10,81,69,75.0, 2,59,65,0,10,0454,1900, ,0,M,0.0,0.0,29.28,30.00,7.7,4,8.6,2014,72.0,0.13142857142857142,0.4000000000000057,0.0,0.14095238095238086,0.13914285714285718
2,2014-08-10,82,71,77.0,M,62,67,0,12,-,-, ,M,M,M,0.0,29.33,29.98,7.2,4,8.4,2014,73.71428571428571,0.18857142857142856,2.114285714285714,0.0,0.11119047619047617,0.20199999999999999
1,2014-08-11,82,67,75.0, 2,63,67,0,10,0455,1859,TSRA RA BR,0,M,0.0,0.85,29.11,29.84,4.4,32,6.8,2014,72.0,0.13142857142857142,0.4000000000000057,0.0,0.18142857142857136,0.14542857142857146
2,2014-08-11,84,68,76.0,M,67,69,0,11,-,-,RA BR,M,M,M,1.16,29.17,29.83,4.0,31,8.1,2014,73.71428571428571,0.18857142857142856,2.114285714285714,0.0,0.1664285714285714,0.2214285714285714
1,2014-08-12,70,61,66.0,-7,55,59,0, 1,0456,1858,RA,0,M,0.0,0.07,29.17,29.87,11.2,32,12.0,2014,72.0,0.13142857142857142,0.4000000000000057,0.0,0.18428571428571422,0.13200000000000003
2,2014-08-12,70,63,67.0,M,59,62,0, 2,-,-,RA BR,M,M,M,0.16,29.23,29.86,9.7,31,11.2,2014,73.71428571428571,0.18857142857142856,2.114285714285714,0.0,0.16499999999999998,0.21228571428571422
1,2014-08-13,82,57,70.0,-3,55,61,0, 5,0457,1856, ,0,M,0.0,0.0,29.29,29.99,4.6,31,9.3,2014,72.0,0.13142857142857142,0.4000000000000057,0.0,0.18428571428571422,0.13200000000000003
2,2014-08-13,83,59,71.0,M,59,63,0, 6,-,-, ,M,M,M,0.0,29.34,29.98,3.4,31,8.0,2014,73.71428571428571,0.18857142857142856,2.114285714285714,0.0,0.16499999999999998,0.21228571428571422
1,2014-08-14,72,57,65.0,-7,48,56,0, 0,0458,1855, ,0,M,0.0,0.0,29.35,30.07,7.0,5,7.7,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18428571428571422,0.13200000000000003
2,2014-08-14,73,61,67.0,M,50,58,0, 2,-,-, ,M,M,M,0.0,29.41,30.05,7.6,5,8.9,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16499999999999998,0.21228571428571422
1,2014-08-15,78,52,65.0,-7,50,58,0, 0,0459,1854, ,0,M,0.0,0.0,29.28,30.02,5.2,24,6.0,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18404761904761896,0.13171428571428576
2,2014-08-15,79,55,67.0,M,51,59,0, 2,-,-, ,M,M,M,0.0,29.35,30.01,5.5,23,6.2,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16476190476190475,0.21214285714285708
1,2014-08-16,82,62,72.0, 0,61,65,0, 7,0500,1852, ,0,M,0.0,0.0,29.20,29.91,7.9,24,8.3,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18404761904761896,0.11828571428571433
2,2014-08-16,81,64,73.0,M,64,67,0, 8,-,-, ,M,M,M,0.0,29.26,29.90,7.9,22,8.3,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16476190476190475,0.11757142857142852
1,2014-08-17,71,64,68.0,-4,61,63,0, 3,0501,1851,DZ BR HZ,0,M,0.0,0.005,29.23,29.96,7.9,3,8.5,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18333333333333326,0.11814285714285719
2,2014-08-17,72,66,69.0,M,64,66,0, 4,-,-,BR,M,M,M,0.0,29.29,29.94,7.8,2,8.6,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16285714285714284,0.11642857142857138
1,2014-08-18,83,65,74.0, 2,62,66,0, 9,0502,1849,BR HZ,0,M,0.0,0.0,29.12,29.85,2.8,22,4.9,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18333333333333326,0.11242857142857147
2,2014-08-18,85,67,76.0,M,66,69,0,11,-,-,HZ,M,M,M,0.0,29.18,29.84,2.7,23,5.7,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16285714285714284,0.1058571428571428
1,2014-08-19,86,69,78.0, 7,65,69,0,13,0503,1848,RA,0,M,0.0,0.09,29.02,29.72,9.2,24,10.7,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18714285714285706,0.11357142857142861
2,2014-08-19,86,73,80.0,M,68,71,0,15,-,-,RA BR,M,M,M,0.13,29.08,29.71,10.6,23,11.5,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16904761904761903,0.1081428571428571
1,2014-08-20,86,66,76.0, 5,63,68,0,11,0504,1846, ,0,M,0.0,0.0,29.17,29.86,7.4,25,7.9,2014,71.14285714285714,0.013571428571428571,0.0,0.4571428571428555,0.18714285714285706,0.11357142857142861
2,2014-08-20,87,68,78.0,M,67,71,0,13,-,-, ,M,M,M,0.0,29.23,29.84,7.9,24,8.1,2014,72.85714285714286,0.018571428571428572,1.2571428571428669,0.0,0.16904761904761903,0.1081428571428571
1,2014-08-21,79,70,75.0, 4,68,70,0,10,0505,1845,TSRA RA BR,0,M,0.0,0.98,29.21,29.92,2.8,18,5.0,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.23380952380952374,0.14157142857142863
2,2014-08-21,83,71,77.0,M,72,73,0,12,-,-,TSRA RA BR,M,M,M,1.29,29.26,29.90,4.0,18,6.3,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.23047619047619047,0.14499999999999996
1,2014-08-22,86,72,79.0, 8,70,73,0,14,0506,1843,TSRA RA BR,0,M,0.0,1.58,29.21,29.92,3.4,23,5.1,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.3019047619047618,0.18671428571428578
2,2014-08-22,87,74,81.0,M,73,75,0,16,-,-,TSRA RA BR,M,M,M,3.17,29.28,29.91,5.7,23,7.3,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.37142857142857144,0.2355714285714285
1,2014-08-23,86,68,77.0, 6,69,71,0,12,0508,1842,TS RA BR HZ,0,M,0.0,0.34,29.25,29.96,2.6,7,5.0,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.318095238095238,0.19642857142857148
2,2014-08-23,87,71,79.0,M,72,74,0,14,-,-,BR,M,M,M,0.5,29.31,29.94,1.6,8,3.9,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.3952380952380953,0.24985714285714278
1,2014-08-24,88,70,79.0, 8,69,72,0,14,0509,1840, ,0,M,0.0,0.0,29.26,29.97,6.6,12,7.4,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.318095238095238,0.19642857142857148
2,2014-08-24,89,73,81.0,M,73,75,0,16,-,-, ,M,M,M,0.0,29.33,29.96,6.3,12,7.3,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.3952380952380953,0.24985714285714278
1,2014-08-25,88,71,80.0,10,68,71,0,15,0510,1839,TSRA BR,0,M,0.0,0.01,29.28,29.99,3.0,18,6.7,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.18714285714285706,0.19671428571428576
2,2014-08-25,92,73,83.0,M,72,74,0,18,-,-,TSRA,M,M,M,0.78,29.33,29.97,4.0,18,7.1,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.3457142857142857,0.2721428571428571
1,2014-08-26,85,71,78.0, 8,65,69,0,13,0511,1837, ,0,M,0.0,0.12,29.34,30.06,1.8,36,6.1,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.19261904761904752,0.1998571428571429
2,2014-08-26,86,49,,M,68,71,M,M,-,-, ,M,M,M,0.005,29.41,30.04,1.3,15,5.8,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.3426190476190476,0.2668571428571428
1,2014-08-27,82,67,75.0, 5,60,65,0,10,0512,1835, ,0,M,0.0,0.0,29.40,30.11,5.9,5,6.9,2014,77.57142857142857,0.43285714285714283,5.971428571428575,0.0,0.19261904761904752,0.1998571428571429
2,2014-08-27,81,70,76.0,M,63,67,0,11,-,-, ,M,M,M,0.0,29.46,30.09,6.4,6,7.1,2014,79.5,0.8207142857142857,7.900000000000006,0.0,0.3426190476190476,0.2668571428571428
1,2014-08-28,77,67,72.0, 2,57,63,0, 7,0513,1834,RA,0,M,0.0,0.005,29.35,30.08,7.6,8,8.6,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.19285714285714275,0.20000000000000004
2,2014-08-28,77,69,73.0,M,61,66,0, 8,-,-,RA DZ,M,M,M,0.02,29.41,30.06,7.3,8,8.5,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.3435714285714285,0.26742857142857135
1,2014-08-29,86,71,79.0, 9,67,70,0,14,0514,1832, ,0,M,0.0,0.08,29.19,29.92,10.7,17,11.1,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.19666666666666657,0.2021428571428572
2,2014-08-29,88,73,81.0,M,69,72,0,16,-,-, ,M,M,M,0.0,29.26,29.91,9.9,17,10.5,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.3435714285714285,0.2672857142857142
1,2014-08-30,83,70,77.0, 7,65,69,0,12,0515,1831, ,0,M,0.0,0.27,29.15,29.85,10.7,23,11.7,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.20952380952380945,0.20985714285714294
2,2014-08-30,86,74,80.0,M,69,72,0,15,-,-, ,M,M,M,0.005,29.21,29.83,11.4,22,12.4,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.34380952380952373,0.26742857142857135
1,2014-08-31,85,68,77.0, 8,65,69,0,12,0516,1829,BR HZ,0,M,0.0,0.0,29.18,29.89,5.7,21,6.6,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.20952380952380945,0.20928571428571438
2,2014-08-31,87,71,79.0,M,69,72,0,14,-,-, ,M,M,M,0.0,29.25,29.88,6.9,21,7.7,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.34380952380952373,0.26628571428571424
1,2014-09-01,83,70,77.0, 9,65,69,0,12,0517,1827,RA,0,M,0.0,0.36,29.07,29.77,10.7,22,11.5,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.18619047619047613,0.21957142857142867
2,2014-09-01,85,74,80.0,M,69,72,0,15,-,-, ,M,M,M,0.005,29.13,29.76,12.7,22,13.2,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.28880952380952374,0.2664285714285714
1,2014-09-02,82,67,75.0, 7,60,65,0,10,0518,1826,RA,0,M,0.0,0.01,29.18,29.88,5.4,28,5.9,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.18333333333333326,0.21957142857142867
2,2014-09-02,85,69,77.0,M,62,67,0,12,-,-, ,M,M,M,0.0,29.24,29.87,5.8,27,6.7,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.2811904761904761,0.2664285714285714
1,2014-09-03,83,61,72.0, 4,59,65,0, 7,0519,1824, ,0,M,0.0,0.0,29.26,29.97,5.3,20,6.7,2014,75.57142857142857,0.10357142857142858,3.971428571428575,0.0,0.18333333333333326,0.21957142857142867
2,2014-09-03,85,67,76.0,M,63,68,0,11,-,-, ,M,M,M,0.0,29.33,29.96,5.9,21,6.9,2014,78.0,0.004285714285714286,6.400000000000006,0.0,0.2811904761904761,0.2664285714285714
1,2014-09-04,85,71,78.0,10,66,70,0,13,0520,1822,RA,0,M,0.0,0.26,29.21,29.93,11.4,20,12.6,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.19571428571428565,0.2270000000000001
2,2014-09-04,87,73,80.0,M,69,72,0,15,-,-,TSRA RA,M,M,M,0.22,29.26,29.92,12.0,19,12.7,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.2916666666666666,0.2727142857142857
1,2014-09-05,88,64,76.0, 9,65,69,0,11,0521,1821,TS RA,0,M,0.0,0.5,29.27,29.96,7.8,27,11.0,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.21952380952380945,0.2370000000000001
2,2014-09-05,89,67,78.0,M,69,72,0,13,-,-,RA,M,M,M,0.43,29.34,29.94,7.3,26,12.1,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.31214285714285706,0.27899999999999997
1,2014-09-06,75,60,68.0, 1,51,58,0, 3,0522,1819, ,0,M,0.0,0.0,29.42,30.13,7.1,33,8.4,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.21952380952380945,0.2370000000000001
2,2014-09-06,76,62,69.0,M,54,60,0, 4,-,-, ,M,M,M,0.0,29.48,30.11,4.7,36,8.1,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.31214285714285706,0.27899999999999997
1,2014-09-07,80,54,67.0, 0,49,57,0, 2,0523,1817, ,0,M,0.0,0.0,29.44,30.16,1.0,12,4.3,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.21928571428571422,0.2370000000000001
2,2014-09-07,79,58,69.0,M,53,60,0, 4,-,-, ,M,M,M,0.0,29.49,30.15,2.2,11,4.6,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.31214285714285706,0.27899999999999997
1,2014-09-08,77,55,66.0, 0,52,59,0, 1,0524,1815, ,0,M,0.0,0.0,29.33,30.07,6.0,17,6.2,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.21928571428571422,0.15814285714285725
2,2014-09-08,79,60,70.0,M,54,61,0, 5,-,-, ,M,M,M,0.0,29.39,30.06,5.2,17,5.9,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.31214285714285706,0.22699999999999995
1,2014-09-09,79,63,71.0, 5,59,64,0, 6,0525,1814,RA,0,M,0.0,0.01,29.18,29.93,7.2,18,7.6,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.2154761904761904,0.1582857142857144
2,2014-09-09,81,66,74.0,M,62,66,0, 9,-,-,RA,M,M,M,0.01,29.24,29.92,8.2,19,8.5,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.30642857142857133,0.22528571428571423
1,2014-09-10,80,56,68.0, 2,61,64,0, 3,0526,1812,RA BR,0,M,0.0,1.31,28.97,29.67,7.3,25,15.8,2014,70.57142857142857,0.29714285714285715,0.0,1.028571428571425,0.2778571428571428,0.1957142857142858
2,2014-09-10,82,58,70.0,M,64,67,0, 5,-,-,RA DZ BR,M,M,M,1.61,29.03,29.66,8.9,24,16.1,2014,72.85714285714286,0.3242857142857143,1.2571428571428669,0.0,0.383095238095238,0.2712857142857142
1,2014-09-11,56,50,53.0,-12,42,47,12, 0,0527,1810, ,0,M,0.0,0.0,29.46,30.15,9.8,35,10.3,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.2311904761904761,0.1957142857142858
2,2014-09-11,58,52,55.0,M,45,50,10, 0,-,-, ,M,M,M,0.0,29.51,30.14,9.5,34,10.6,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.3216666666666666,0.2712857142857142
1,2014-09-12,55,44,50.0,-15,43,46,15, 0,0528,1809,RA BR,0,M,0.0,0.13,29.55,30.27,11.7,35,12.5,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.16214285714285706,0.1994285714285715
2,2014-09-12,57,46,52.0,M,48,50,13, 0,-,-,RA DZ BR,M,M,M,0.1,29.60,30.26,11.0,34,11.8,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.17547619047619037,0.2741428571428571
1,2014-09-13,59,41,50.0,-15,40,44,15, 0,0529,1807, ,0,M,0.0,0.0,29.59,30.33,3.2,33,7.7,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.1459523809523809,0.1994285714285715
2,2014-09-13,60,42,51.0,M,42,47,14, 0,-,-, ,M,M,M,0.01,29.66,30.33,3.1,33,6.9,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.15214285714285702,0.27442857142857136
1,2014-09-14,65,42,54.0,-10,43,49,11, 0,0530,1805, ,0,M,0.0,0.0,29.49,30.25,4.5,22,4.8,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.1459523809523809,0.1994285714285715
2,2014-09-14,67,46,57.0,M,44,51,8, 0,-,-, ,M,M,M,0.0,29.57,30.25,4.2,22,4.7,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.15214285714285702,0.27442857142857136
1,2014-09-15,62,51,57.0,-7,48,52,8, 0,0531,1803,RA,0,M,0.0,0.005,29.41,30.14,2.2,30,4.9,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.14571428571428566,0.17528571428571438
2,2014-09-15,62,54,58.0,M,50,54,7, 0,-,-,RA DZ,M,M,M,0.005,29.46,30.13,2.9,29,6.4,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.11523809523809511,0.24142857142857135
1,2014-09-16,68,44,56.0,-8,43,50,9, 0,0532,1760, ,0,M,0.0,0.0,29.41,30.15,3.0,30,4.4,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.13999999999999993,0.17328571428571438
2,2014-09-16,69,47,58.0,M,46,52,7, 0,-,-, ,M,M,M,0.0,29.47,30.15,1.5,34,4.7,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.11499999999999988,0.2368571428571428
1,2014-09-17,70,48,59.0,-5,45,52,6, 0,0533,1758, ,0,M,0.0,0.0,29.29,30.02,0.4,17,2.8,2014,54.142857142857146,0.019285714285714288,0.0,17.45714285714285,0.13999999999999993,0.17328571428571438
2,2014-09-17,72,49,61.0,M,48,54,4, 0,-,-, ,M,M,M,0.0,29.36,30.02,1.5,16,4.0,2014,56.0,0.016428571428571428,0.0,15.599999999999994,0.11499999999999988,0.2368571428571428
1,2014-09-18,70,53,62.0,-2,52,56,3, 0,0535,1756,BCFG BR,0,M,0.0,0.0,29.40,30.12,5.5,4,6.3,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.1397619047619047,0.17328571428571438
2,2014-09-18,72,53,63.0,M,54,57,2, 0,-,-, ,M,M,M,0.0,29.46,30.11,4.8,3,5.9,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11404761904761893,0.2368571428571428
1,2014-09-19,78,53,66.0, 3,48,56,0, 1,0536,1755,BR,0,M,0.0,0.0,29.31,30.06,10.7,18,11.5,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.13595238095238088,0.17328571428571438
2,2014-09-19,76,57,67.0,M,49,57,0, 2,-,-, ,M,M,M,0.0,29.38,30.05,10.0,18,10.5,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11404761904761893,0.2368571428571428
1,2014-09-20,77,63,70.0, 8,61,64,0, 5,0537,1753,RA,0,M,0.0,0.12,29.10,29.83,9.8,23,10.1,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.12880952380952376,0.1767142857142858
2,2014-09-20,80,63,72.0,M,62,65,0, 7,-,-,RA,M,M,M,0.12,29.17,29.83,11.5,22,12.1,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11952380952380941,0.24028571428571419
1,2014-09-21,69,51,60.0,-2,50,55,5, 0,0538,1751,RA,0,M,0.0,0.005,29.26,29.94,10.5,31,12.7,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.129047619047619,0.1767142857142858
2,2014-09-21,70,52,61.0,M,51,56,4, 0,-,-, ,M,M,M,0.005,29.31,29.93,9.4,31,12.9,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11976190476190464,0.24042857142857135
1,2014-09-22,67,46,57.0,-5,43,49,8, 0,0539,1749, ,0,M,0.0,0.0,29.52,30.22,1.7,31,5.5,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.11190476190476184,0.1767142857142858
2,2014-09-22,69,48,59.0,M,45,52,6, 0,-,-, ,M,M,M,0.0,29.59,30.22,1.3,33,6.2,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11952380952380941,0.24042857142857135
1,2014-09-23,74,51,63.0, 2,46,53,2, 0,0540,1748, ,0,M,0.0,0.0,29.57,30.30,1.9,20,4.3,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.11142857142857138,0.17414285714285724
2,2014-09-23,76,50,63.0,M,48,55,2, 0,-,-, ,M,M,M,0.0,29.64,30.30,3.3,17,6.2,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11952380952380941,0.23671428571428563
1,2014-09-24,77,54,66.0, 5,49,56,0, 1,0541,1746, ,0,M,0.0,0.0,29.57,30.30,4.3,13,5.6,2014,63.42857142857143,0.017857142857142856,0.0,8.171428571428564,0.11142857142857138,0.17414285714285724
2,2014-09-24,77,54,66.0,M,50,57,0, 1,-,-, ,M,M,M,0.0,29.63,30.29,4.1,13,5.4,2014,64.42857142857143,0.017857142857142856,0.0,7.171428571428564,0.11952380952380941,0.23671428571428563
1,2014-09-25,74,56,65.0, 4,52,58,0, 0,0542,1744, ,0,M,0.0,0.0,29.52,30.25,0.6,11,1.9,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.09904761904761901,0.14614285714285724
2,2014-09-25,78,58,68.0,M,54,59,0, 3,-,-, ,M,M,M,0.0,29.58,30.24,1.9,13,3.7,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.10904761904761892,0.19985714285714276
1,2014-09-26,79,51,65.0, 5,53,58,0, 0,0543,1742,BR,0,M,0.0,0.0,29.51,30.23,3.7,6,4.5,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.0752380952380952,0.1010000000000001
2,2014-09-26,81,59,70.0,M,55,61,0, 5,-,-, ,M,M,M,0.0,29.57,30.22,4.7,9,5.2,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.08857142857142845,0.1092857142857142
1,2014-09-27,79,54,67.0, 7,54,59,0, 2,0544,1741, ,0,M,0.0,0.0,29.47,30.21,3.1,7,3.8,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.0752380952380952,0.0912857142857144
2,2014-09-27,79,61,70.0,M,57,62,0, 5,-,-, ,M,M,M,0.0,29.54,30.19,4.0,8,4.7,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.08857142857142845,0.0949999999999999
1,2014-09-28,78,53,66.0, 7,55,59,0, 1,0545,1739,BR HZ,0,M,0.0,0.0,29.38,30.12,2.3,6,3.2,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.0752380952380952,0.0912857142857144
2,2014-09-28,79,58,69.0,M,57,62,0, 4,-,-,BR,M,M,M,0.0,29.44,30.10,2.6,8,3.3,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.08857142857142845,0.0949999999999999
1,2014-09-29,83,53,68.0, 9,54,58,0, 3,0546,1737,RA BR,0,M,0.0,0.01,29.28,30.00,5.0,36,9.0,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.07571428571428568,0.0912857142857144
2,2014-09-29,84,57,71.0,M,57,61,0, 6,-,-,RA HZ,M,M,M,0.005,29.33,29.99,4.5,34,9.0,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.08880952380952369,0.07285714285714275
1,2014-09-30,58,47,53.0,-6,47,50,12, 0,0547,1735,DZ BR,0,M,0.0,0.005,29.29,30.03,8.8,2,9.7,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.07547619047619043,0.0880000000000001
2,2014-09-30,61,51,56.0,M,49,52,9, 0,-,-,DZ BR,M,M,M,0.005,29.36,30.02,9.1,2,10.7,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.08857142857142844,0.07285714285714275
1,2014-10-01,70,49,60.0, 2,50,55,5, 0,0548,1734, ,0,M,0.0,0.0,29.22,29.95,10.3,13,10.4,2014,63.42857142857143,0.002142857142857143,0.0,8.171428571428564,0.013095238095238049,0.0880000000000001
2,2014-10-01,73,52,63.0,M,51,57,2, 0,-,-,RA,M,M,M,0.005,29.28,29.95,8.0,13,8.6,2014,66.71428571428571,0.002142857142857143,0.0,4.885714285714286,0.012142857142857,0.07299999999999988
1,2014-10-02,72,63,68.0,10,61,63,0, 3,0549,1732,TSRA RA BR,0,M,0.0,0.32,29.03,29.78,7.2,17,7.9,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.02833333333333329,0.0970000000000001
2,2014-10-02,75,66,71.0,M,63,65,0, 6,-,-,TSRA RA BR,M,M,M,0.72,29.10,29.78,7.2,17,7.9,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.046428571428571284,0.09299999999999989
1,2014-10-03,65,43,54.0,-3,45,49,11, 0,0550,1730,RA,0,M,0.0,0.68,28.95,29.67,15.1,28,16.4,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.05452380952380948,0.11414285714285725
2,2014-10-03,68,46,57.0,M,47,52,8, 0,-,-,RA BR,M,M,M,1.05,29.02,29.66,14.0,28,15.6,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.09166666666666651,0.12299999999999989
1,2014-10-04,47,35,41.0,-16,34,39,24, 0,0552,1729,RA DZ BR,0,M,  T,0.06,29.00,29.72,13.5,26,13.8,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.057380952380952345,0.10814285714285723
2,2014-10-04,49,37,43.0,M,35,41,22, 0,-,-,RA DZ,M,M,M,0.05,29.07,29.74,13.6,25,13.5,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.09357142857142842,0.12428571428571418
1,2014-10-05,55,37,46.0,-11,35,42,19, 0,0553,1727,RA,0,M,0.0,0.01,28.95,29.68,8.5,23,9.0,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.057857142857142815,0.10842857142857151
2,2014-10-05,56,42,49.0,M,36,44,16, 0,-,-,RA,M,M,M,0.005,29.02,29.70,10.1,23,10.7,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.09380952380952365,0.12442857142857132
1,2014-10-06,61,42,52.0,-4,38,45,13, 0,0554,1725, ,0,M,0.0,0.01,28.89,29.61,7.9,25,8.8,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.05809523809523806,0.09842857142857152
2,2014-10-06,63,48,56.0,M,40,47,9, 0,-,-, ,M,M,M,0.01,28.95,29.62,9.5,23,10.5,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.0940476190476189,0.12457142857142846
1,2014-10-07,66,48,57.0, 1,43,50,8, 0,0555,1724, ,0,M,0.0,0.005,29.00,29.69,9.8,25,11.5,2014,53.285714285714285,0.155,0.0,18.31428571428571,0.05833333333333329,0.09828571428571438
2,2014-10-07,69,49,59.0,M,45,51,6, 0,-,-, ,M,M,M,0.0,29.06,29.70,10.3,24,11.7,2014,56.142857142857146,0.2621428571428571,0.0,15.457142857142848,0.0940476190476189,0.12457142857142846
